id,sales
3002005,6.091594
3002006,4.508998
3002007,7.7722526
3002008,0.6073435
3002009,3.4533072
3002010,1.613578
3002011,0.59043777
3002012,0.9464722
3002013,7.987628
3002014,0.00031981472
3002015,5.9080477
3002016,2.0311203
3002017,7.303635
3002018,6.305321
3002019,5.5925145
3002020,4.972352
3002021,4.102569
3002022,8.448907
3002023,2.2833035
3002024,0.9094676
3002025,3.3326793
3002026,3.1381145
3002027,0.69118553
3002028,5.782747
3002029,-0.00028090234
3002030,0.006191813
3002031,2.1961267
3002032,3.952455
3002033,1.0136602
3002034,4.825244
3002035,5.7256427
3002036,1.1110445
3002037,1.9922101
3002038,5.0348673
3002039,4.029632
3002040,6.911547
3002041,0.00036939984
3002042,1.5371336
3002043,1.715626
3002044,0.00026484136
3002045,1.6946657
3002046,7.452521
3002047,-0.00035654713
3002048,6.08687
3002049,2.4860108
3002050,6.7453947
3002051,6.387727
3002052,5.2394533
3002053,4.720788
3002054,4.9728827
3002055,7.9647117
3002056,3.0878003
3002057,0.69450027
3002058,3.0540826
3002059,3.0933995
3002060,0.6345338
3002061,5.3022723
3002062,2.3260028
3002063,2.368173
3002064,2.036584
3002065,4.0652375
3002066,2.1706326
3002067,5.098059
3002068,5.5002537
3002069,2.0095491
3002070,2.0915487
3002071,5.0917277
3002072,4.080411
3002073,7.5085926
3002074,0.69123656
3002075,2.1274695
3002076,1.418845
3002077,0.00011188623
3002078,1.7207186
3002079,7.6944027
3002080,0.23400074
3002081,6.189352
3002082,2.4338038
3002083,6.617075
3002084,6.6542735
3002085,4.92335
3002086,4.753353
3002087,4.8880596
3002088,7.953505
3002089,3.1706836
3002090,0.74822575
3002091,2.8532796
3002092,2.7236505
3002093,0.0016842395
3002094,5.228686
3002095,2.6714003
3002096,2.961121
3002097,1.469832
3002098,4.287568
3002099,2.1148598
3002100,5.2763567
3002101,5.284726
3002102,1.9784676
3002103,1.9877416
3002104,5.38515
3002105,4.3790474
3002106,7.8323298
3002107,0.6847531
3002108,2.915301
3002109,1.9079674
3002110,0.0034830894
3002111,0.97228074
3002112,8.036962
3002113,-0.00050285656
3002114,5.648378
3002115,2.0936143
3002116,6.950493
3002117,5.938058
3002118,5.581342
3002119,4.9343586
3002120,3.7844772
3002121,8.104533
3002122,1.5264577
3002123,1.0811652
3002124,2.9841995
3002125,2.6421552
3002126,0.009945503
3002127,5.336833
3002128,0.00044198762
3002129,1.0531033
3002130,1.4737879
3002131,3.9632328
3002132,1.0011766
3002133,5.0173035
3002134,5.427475
3002135,0.9070318
3002136,1.7088088
3002137,5.0504155
3002138,4.0938725
3002139,6.46588
3002140,1.0070894
3002141,0.769995
3002142,2.826921
3002143,6.441199e-05
3002144,2.5574195
3002145,9.06575
3002146,0.40062848
3002147,7.253815
3002148,3.5152102
3002149,7.8023353
3002150,7.842947
3002151,6.2749305
3002152,6.3588433
3002153,6.1643915
3002154,9.137208
3002155,4.2786784
3002156,1.5311432
3002157,4.587096
3002158,4.226712
3002159,1.1795304
3002160,6.314761
3002161,3.3390574
3002162,2.3804185
3002163,2.8554938
3002164,5.749135
3002165,2.774855
3002166,6.7695866
3002167,6.2289343
3002168,3.4160852
3002169,3.6820922
3002170,7.1107287
3002171,6.1287966
3002172,9.164626
3002173,2.4814954
3002174,4.7388964
3002175,2.7165387
3002176,0.00043803707
3002177,2.383717
3002178,8.920736
3002179,0.4156246
3002180,7.0638466
3002181,3.6007128
3002182,7.7663493
3002183,7.6739507
3002184,6.385477
3002185,5.8829813
3002186,5.88166
3002187,9.143282
3002188,4.296921
3002189,0.7719977
3002190,4.089028
3002191,4.053131
3002192,1.0480225
3002193,6.3566365
3002194,2.9858935
3002195,2.7405415
3002196,1.6483765
3002197,5.2197914
3002198,2.5821335
3002199,7.0032816
3002200,6.383717
3002201,3.0243375
3002202,3.2377982
3002203,7.1313324
3002204,5.741347
3002205,8.730431
3002206,2.0488539
3002207,4.518397
3002208,2.5555723
3002209,0.0002934426
3002210,2.5116322
3002211,8.452495
3002212,0.06986534
3002213,6.6516004
3002214,3.0675704
3002215,7.588219
3002216,7.207134
3002217,6.5547996
3002218,4.9115252
3002219,5.463917
3002220,8.937847
3002221,3.5977943
3002222,1.0662777
3002223,3.410333
3002224,3.519172
3002225,0.84183574
3002226,6.35407
3002227,3.1982243
3002228,2.2093265
3002229,1.8635411
3002230,4.6119795
3002231,1.8963715
3002232,6.937097
3002233,6.487276
3002234,2.9470263
3002235,2.9277608
3002236,6.7556486
3002237,5.128568
3002238,7.9084406
3002239,1.8842038
3002240,3.8653553
3002241,2.6990752
3002242,-0.00018363007
3002243,2.5836558
3002244,8.842298
3002245,0.49386895
3002246,6.998619
3002247,3.2863164
3002248,7.679146
3002249,7.6275268
3002250,6.363042
3002251,5.7557335
3002252,5.7020793
3002253,9.09438
3002254,4.0731735
3002255,1.11448
3002256,3.909442
3002257,3.8836405
3002258,1.1078207
3002259,6.375581
3002260,3.2225046
3002261,2.695452
3002262,1.6378772
3002263,5.0507216
3002264,2.363852
3002265,6.7124867
3002266,6.487288
3002267,3.01837
3002268,3.2547066
3002269,7.0259986
3002270,5.618323
3002271,8.672844
3002272,2.0261285
3002273,4.4084024
3002274,2.4625366
3002275,-0.0004307112
3002276,2.3802867
3002277,8.217751
3002278,0.00095940527
3002279,6.469931
3002280,3.028914
3002281,7.4845467
3002282,6.9876447
3002283,6.3237557
3002284,4.662919
3002285,5.160779
3002286,8.796992
3002287,3.5945408
3002288,0.7113524
3002289,3.51421
3002290,3.1414318
3002291,0.77337086
3002292,6.203359
3002293,2.9271255
3002294,1.8377612
3002295,1.4000306
3002296,4.4691057
3002297,1.6069866
3002298,6.707995
3002299,6.443196
3002300,2.6654534
3002301,2.8455174
3002302,6.578569
3002303,4.7309904
3002304,7.574246
3002305,1.7834586
3002306,3.3057601
3002307,2.416661
3002308,-0.00031403473
3002309,2.1876473
3002310,8.761152
3002311,0.3387595
3002312,7.1020107
3002313,3.4978085
3002314,7.492559
